0.00101350117803  45.7203842049
0.00136373661064  45.5923159018
0.00225358438961  45.2721451441
0.0044363449116  44.6318036286
0.00639223225676  43.9914621131
0.0102453815203  42.8388473853
0.0143186393972  41.6221985059
0.0167985092931  40.7897545358
0.0206277274582  39.5731056564
0.0257166705963  37.8441835646
0.0320584722553  35.4749199573
0.0408822127708  32.1451440768
0.0521282385898  27.8548559232
0.0674747847  22.0917822839
0.0773493219815  18.7620064034
0.0927962118728  14.0875133404
0.11389727574  9.28495197439
0.144128561224  5.05869797225
0.165251797601  3.20170757737
0.185210127602  2.04909284952
0.207590733525  1.3447171825
0.249170653232  0.576307363927
0.285746700802  0.320170757737
0.332720856128  0.128068303095
0.421252521439  0
