0.000993913850911  47.8301886792
0.00124109741339  47.6886792453
0.00256921021611  46.9811320755
0.00459868726067  45.7075471698
0.00659214378935  44.2924528302
0.00868654397295  42.6650943396
0.0114479099058  39.9764150943
0.0145217627857  36.5094339623
0.0161691412444  34.5990566038
0.0177299217393  32.6179245283
0.0197433797481  29.858490566
0.0216507396936  27.3113207547
0.0262385768034  21.5094339623
0.0313152682748  15.7075471698
0.0382445116987  9.55188679245
0.0425865084215  7.00471698113
0.0452844741682  5.73113207547
0.0488974422492  4.31603773585
0.0532031108932  3.11320754717
0.059232696237  1.98113207547
0.0695765541909  0.919811320755
0.0804787607266  0.424528301887
0.100495415877  0.141509433962
0.13138881738  0
