0.000985797214814  52.0754716981
0.000985921856674  51.0849056604
0.000986055419013  50.0235849057
0.000986188999445  48.9622641509
0.0229548992108  49.0330188679
0.0229638147787  45.9905660377
0.0229843544849  38.9858490566
0.047886666653  47.9716981132
0.0482792011438  44.0094339623
0.0764575069502  42.0283018868
0.109790799724  27.0283018868
0.145736059779  28.0188679245
0.1457544863  27.0283018868
0.158908605648  10.0471698113
0.223861102945  25.0471698113
0.24201865409  14.0094339623
0.311842169151  7.99528301887
0.35719849988  24.0566037736
0.407492406146  11.9575471698
0.404584640401  8.06603773585
0.508627875877  15
0.66556847344  7.99528301887
0.775629970287  8.9858490566
0.890828684809  4.03301886792
0.891062014446  1.98113207547
1.57002351893  4.03301886792
